"$type" "id" "url" "commonName" "placeType" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "additionalProperties.$type" "additionalProperties.category" "additionalProperties.key" "additionalProperties.sourceSystemKey" "additionalProperties.value" "additionalProperties.modified" "lat" "lon"
"214" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_225" "https://api-argon.tfl.gov.uk/Place/BikePoints_225" "Notting Hill Gate Station, Notting Hill" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001182" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279616280000" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "0" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "30" "2016-04-29T21:03:53.537" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "30" "2016-04-29T21:03:53.537" "51.509353" "-0.196422"
"215" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_227" "https://api-argon.tfl.gov.uk/Place/BikePoints_227" "Great Percy Street, Clerkenwell" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "003470" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279616700000" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "23" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "0" "2016-04-29T22:19:04.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "23" "2016-04-29T22:19:04.303" "51.528915" "-0.11548"
"216" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_228" "https://api-argon.tfl.gov.uk/Place/BikePoints_228" "St. James's Square, St. James's" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001067" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279616880000" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "9" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "31" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "40" "2016-04-30T06:16:38.357" "51.507424" "-0.134621"
"217" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_230" "https://api-argon.tfl.gov.uk/Place/BikePoints_230" "Poured Lines, Bankside" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001144" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279618020000" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "27" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "4" "2016-04-30T05:56:37.967" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "31" "2016-04-30T05:56:37.967" "51.506692" "-0.103137"
"218" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_231" "https://api-argon.tfl.gov.uk/Place/BikePoints_231" "Queen's Gate (Central), South Kensington" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001089" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279622820000" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "16" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "14" "2016-04-29T20:13:45.303" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "31" "2016-04-29T20:13:45.303" "51.493967" "-0.178732"
"219" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_232" "https://api-argon.tfl.gov.uk/Place/BikePoints_232" "Carey Street, Holborn" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001139" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279623240000" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "2" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "14" "2016-04-30T06:31:41.697" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "16" "2016-04-30T06:31:41.697" "51.51501" "-0.112753"
"220" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_233" "https://api-argon.tfl.gov.uk/Place/BikePoints_233" "Pall Mall East, West End" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001153" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279624260000" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "16" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "6" "2016-04-30T04:36:23.577" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "22" "2016-04-30T04:36:23.577" "51.50777" "-0.130699"
"221" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_234" "https://api-argon.tfl.gov.uk/Place/BikePoints_234" "Liverpool Road (N1 Centre), Angel" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001081" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279624680000" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "2" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "22" "2016-04-27T16:47:08.033" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "24" "2016-04-27T16:47:08.033" "51.534504" "-0.106992"
"222" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_235" "https://api-argon.tfl.gov.uk/Place/BikePoints_235" "Kennington Road  , Vauxhall" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001154" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279625640000" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "20" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "16" "2016-04-30T05:26:32.87" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "36" "2016-04-30T05:26:32.87" "51.495718" "-0.110889"
"223" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_236" "https://api-argon.tfl.gov.uk/Place/BikePoints_236" "Fashion Street, Whitechapel" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "003483" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279625940000" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "19" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "11" "2016-04-30T05:11:28.89" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "30" "2016-04-30T05:11:28.89" "51.51838" "-0.073438"
"224" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_238" "https://api-argon.tfl.gov.uk/Place/BikePoints_238" "Frampton Street, Paddington" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001099" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279627920000" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "10" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "22" "2016-04-29T22:31:20.047" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "32" "2016-04-29T22:31:20.047" "51.523353" "-0.175116"
"225" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_239" "https://api-argon.tfl.gov.uk/Place/BikePoints_239" "Warren Street Station, Euston" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001090" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279628160000" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "10" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "15" "2016-04-30T06:26:48.14" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "26" "2016-04-30T06:26:48.14" "51.524438" "-0.138019"
"226" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_240" "https://api-argon.tfl.gov.uk/Place/BikePoints_240" "Colombo Street, Southwark" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "003472" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279628280000" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "10" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "4" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "14" "2016-04-30T06:16:38.357" "51.505459" "-0.105692"
"227" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_242" "https://api-argon.tfl.gov.uk/Place/BikePoints_242" "Beaumont Street, Marylebone" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "003482" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279628640000" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "3" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "19" "2016-04-30T03:36:16.43" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "23" "2016-04-30T03:36:16.43" "51.522008" "-0.151359"
"228" "Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities" "BikePoints_243" "https://api-argon.tfl.gov.uk/Place/BikePoints_243" "Gloucester Street, Pimlico" "BikePoint" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "TerminalName" "BikePoints" "001103" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Installed" "BikePoints" "true" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Locked" "BikePoints" "false" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "InstallDate" "BikePoints" "1279628940000" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "RemovalDate" "BikePoints" "" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "Temporary" "BikePoints" "false" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbBikes" "BikePoints" "23" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbEmptyDocks" "BikePoints" "2" "2016-04-30T06:16:38.357" "Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities" "Description" "NbDocks" "BikePoints" "25" "2016-04-30T06:16:38.357" "51.490962" "-0.139625"
